repository,markdown_path,github_url,human_decision,llm_decision,outcome,confidence,model_reason,quote,human_note
apache/shardingsphere,docs/document/content/user-manual/shardingsphere-proxy/yaml-config/rules.cn.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/docs/document/content/user-manual/shardingsphere-proxy/yaml-config/rules.cn.md,not_found,not_found,true_negative,10,内容是面向用户的 ShardingSphere-Proxy 规则配置说明，要求将规则配置到运行时配置文件 `global.yaml` 中，并提供 YAML 配置示例；它不约束维护中的源代码或自动化测试代码。,,
apache/shardingsphere,docs/document/content/user-manual/shardingsphere-proxy/yaml-config/rules.en.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/docs/document/content/user-manual/shardingsphere-proxy/yaml-config/rules.en.md,not_found,not_found,true_negative,10,"The content documents user-facing ShardingSphere-Proxy YAML/runtime configuration in `global.yaml`, not a persistent rule governing maintained source code or automated test code.",,
apache/shardingsphere,examples/README.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/examples/README.md,not_found,not_found,true_negative,10,"The README contains setup, installation, runtime-data, and example/documentation information. Its project structure is descriptive, and it states no persistent requirement, prohibition, recommendation, or permission governing maintained source or test code.",,
apache/shardingsphere,mcp/features/broadcast/src/main/resources/META-INF/shardingsphere-mcp/prompts/plan-broadcast-rule.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/mcp/features/broadcast/src/main/resources/META-INF/shardingsphere-mcp/prompts/plan-broadcast-rule.md,not_found,not_found,true_negative,10,The content is an MCP prompt that directs an agent's planning workflow for user-requested broadcast table rules and tool calls. It does not impose a persistent requirement on maintained source code or automated test code.,,
apache/shardingsphere,mcp/features/encrypt/src/main/resources/META-INF/shardingsphere-mcp/prompts/plan-encrypt-rule.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/mcp/features/encrypt/src/main/resources/META-INF/shardingsphere-mcp/prompts/plan-encrypt-rule.md,not_found,not_found,true_negative,10,"The content governs an MCP prompt's planning workflow, user questions, generated encrypt-rule DistSQL, and runtime-state application. It does not state a persistent requirement for maintained source code or automated test code.",,
apache/shardingsphere,mcp/features/mask/src/main/resources/META-INF/shardingsphere-mcp/prompts/plan-mask-rule.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/mcp/features/mask/src/main/resources/META-INF/shardingsphere-mcp/prompts/plan-mask-rule.md,not_found,not_found,true_negative,10,"The content is an MCP prompt that directs an agent's workflow, including collecting user input, reading resources, calling tools, asking for confirmation, and stopping. It does not state a persistent rule governing maintained source code or automated test code.",,
apache/shardingsphere,mcp/features/readwrite-splitting/src/main/resources/META-INF/shardingsphere-mcp/prompts/plan-readwrite-splitting-rule.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/mcp/features/readwrite-splitting/src/main/resources/META-INF/shardingsphere-mcp/prompts/plan-readwrite-splitting-rule.md,not_found,not_found,true_negative,10,"The content is an agent prompt governing a planning workflow, tool calls, user clarification, and storage-unit or DDL operations. It does not impose a persistent requirement on maintained source code or automated test code.",,
apache/shardingsphere,mcp/features/shadow/src/main/resources/META-INF/shardingsphere-mcp/prompts/plan-shadow-rule.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/mcp/features/shadow/src/main/resources/META-INF/shardingsphere-mcp/prompts/plan-shadow-rule.md,not_found,not_found,true_negative,10,"The content is a prompt instructing an assistant to inspect inputs, ask the user for clarification, and generate specific DistSQL artifacts. It governs the assistant's work and runtime/user-facing artifacts, not maintained source code or automated test code.",,
apache/shardingsphere,mcp/features/sharding/src/main/resources/META-INF/shardingsphere-mcp/prompts/plan-sharding-rule-component-cleanup.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/mcp/features/sharding/src/main/resources/META-INF/shardingsphere-mcp/prompts/plan-sharding-rule-component-cleanup.md,not_found,not_found,true_negative,10,"The content is an agent prompt that directs how to plan a cleanup operation, including what resources to read, when to ask questions, and when to stop. It governs the agent's planning work and returned DistSQL, not a persistent condition on maintained source code or test code.",,
apache/shardingsphere,mcp/features/sharding/src/main/resources/META-INF/shardingsphere-mcp/prompts/plan-sharding-table-reference-rule.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/mcp/features/sharding/src/main/resources/META-INF/shardingsphere-mcp/prompts/plan-sharding-table-reference-rule.md,not_found,not_found,true_negative,10,"The passage instructs a planner or agent what ShardingSphere DistSQL to emit, including required inputs and exclusions. It governs generated planning output, not maintained source code or automated test code.",,
apache/shardingsphere,mcp/features/sharding/src/main/resources/META-INF/shardingsphere-mcp/prompts/plan-sharding-table-rule.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/mcp/features/sharding/src/main/resources/META-INF/shardingsphere-mcp/prompts/plan-sharding-table-rule.md,not_found,not_found,true_negative,10,The content is an MCP planning prompt that governs an agent's workflow for producing DistSQL plans and database-side effects. It does not impose a persistent requirement on maintained source code or automated test code.,,
apache/shardingsphere,README.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/README.md,not_found,not_found,true_negative,10,"The README contains product descriptions, documentation links, build instructions, and user-facing runtime configuration advice, but no explicit persistent rule governing maintained source code or automated test code with a concrete specification.",,
apache/shardingsphere,README_ZH.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/README_ZH.md,not_found,not_found,true_negative,10,该 README 主要介绍 ShardingSphere 的功能、架构、部署方式和用户使用建议，没有对维护中的源代码或自动化测试代码提出同时具备持久性和具体规范的要求。,,
autonumeric/autonumeric,doc/CONTRIBUTING.md,https://github.com/autonumeric/autonumeric/blob/7e7a2c3a5a03fc7ea4899f046b411926f831e82f/doc/CONTRIBUTING.md,pass,not_found,false_negative,9,"The document provides contribution workflow, testing, linting, branching, and commit instructions. Its requirements govern contributor actions, test execution results, or commit contents rather than a persistent content or structural rule for maintained source or test code with a qualifying concrete specification.",,
autonumeric/autonumeric,README.md,https://github.com/autonumeric/autonumeric/blob/7e7a2c3a5a03fc7ea4899f046b411926f831e82f/README.md,not_found,not_found,true_negative,10,"The README provides project descriptions, documentation links, version/branch information, licensing, and support details, but it does not state an explicit persistent rule governing maintained source code or automated test code with a concrete specification.",,
c3js/c3,README.md,https://github.com/c3js/c3/blob/477b7590f33acad219846c404ba48af71d6928ae/README.md,not_found,not_found,true_negative,10,"No passage states a persistent, concrete rule governing maintained source or test code. The pull-request instructions govern contributor workflow, the sample command governs software use, and the D3.js dependency listing is descriptive rather than a source-code rule.",,
carbon-design-system/carbon,.github/CONTRIBUTING.md,https://github.com/carbon-design-system/carbon/blob/79d912be2d8af31bacd73944075bab4944ef56e0/.github/CONTRIBUTING.md,not_found,not_found,true_negative,10,"The document instructs contributors about setup, branching, building, testing commands, pull requests, and contribution workflow. It does not state a persistent requirement for the content or structure of maintained source code or automated test code with a concrete specification.",,
carbon-design-system/carbon,AGENTS.md,https://github.com/carbon-design-system/carbon/blob/79d912be2d8af31bacd73944075bab4944ef56e0/AGENTS.md,pass,not_found,false_negative,10,"No passage states a persistent requirement, prohibition, recommendation, or permission that directly governs maintained source or automated test code with a concrete code specification. The content mainly describes repository state, workflow methods, documentation, pull requests, runtime tooling, package relationships, and end-user guidance.",,
carbon-design-system/carbon,config/browserslist-config-carbon/README.md,https://github.com/carbon-design-system/carbon/blob/79d912be2d8af31bacd73944075bab4944ef56e0/config/browserslist-config-carbon/README.md,not_found,not_found,true_negative,10,"The README contains installation instructions, contribution/documentation guidance, and a license notice. It does not state a persistent rule governing maintained source code or automated test code with a concrete specification.",,
carbon-design-system/carbon,config/eslint-config-carbon/README.md,https://github.com/carbon-design-system/carbon/blob/79d912be2d8af31bacd73944075bab4944ef56e0/config/eslint-config-carbon/README.md,not_found,not_found,true_negative,10,"The content is a README that provides installation and usage instructions for users, including how to extend an ESLint configuration. It does not state a persistent rule governing maintained source code or automated test code.",,
carbon-design-system/carbon,config/jest-config-carbon/README.md,https://github.com/carbon-design-system/carbon/blob/79d912be2d8af31bacd73944075bab4944ef56e0/config/jest-config-carbon/README.md,not_found,not_found,true_negative,10,"The content only provides installation instructions, contribution/documentation guidance, and a license notice; it does not state a persistent rule governing maintained source or test code with a concrete specification.",,
carbon-design-system/carbon,config/prettier-config-carbon/README.md,https://github.com/carbon-design-system/carbon/blob/79d912be2d8af31bacd73944075bab4944ef56e0/config/prettier-config-carbon/README.md,not_found,not_found,true_negative,10,"The content is a README with installation and usage instructions for users, including creating a `prettier.config.js` file and configuring Prettier. It does not state a persistent rule for maintained source or test code.",,
carbon-design-system/carbon,config/stylelint-config-carbon/README.md,https://github.com/carbon-design-system/carbon/blob/79d912be2d8af31bacd73944075bab4944ef56e0/config/stylelint-config-carbon/README.md,not_found,not_found,true_negative,10,"The content only provides installation and usage instructions for a Stylelint configuration package. It does not state a persistent rule governing maintained source code or test code, and statements about Stylelint configuration are out of scope.",,
carbon-design-system/carbon,config/typescript-config-carbon/README.md,https://github.com/carbon-design-system/carbon/blob/79d912be2d8af31bacd73944075bab4944ef56e0/config/typescript-config-carbon/README.md,not_found,not_found,true_negative,10,"The README only provides installation instructions, contribution/documentation links, and license information. It states no persistent rule governing maintained source or test code with a concrete specification.",,
