repository,file,github_url,review_origin,llm_decision,human_decision,codex_decision,codex_reason,note
apache/shardingsphere,apache--shardingsphere/docs__document__content__user-manual__shardingsphere-proxy__distsql__syntax__rql__rule-query__sharding__show-sharding-table-reference-rules.cn.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/rql/rule-query/sharding/show-sharding-table-reference-rules.cn.md,codex_added_561,not_found,not_found,not_found,理由：SQL コマンドの利用例と実行結果を説明しており，ソースコードやテストコードへの永続的な要件を述べていない．,
apache/shardingsphere,apache--shardingsphere/docs__document__content__user-manual__shardingsphere-proxy__distsql__syntax__rql__rule-query__sharding__show-sharding-table-reference-rules.en.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/rql/rule-query/sharding/show-sharding-table-reference-rules.en.md,codex_added_561,not_found,not_found,not_found,理由：SQL コマンドの利用例と実行結果を説明しており，ソースコードやテストコードへの永続的な要件を述べていない．,
apache/shardingsphere,apache--shardingsphere/docs__document__content__user-manual__shardingsphere-proxy__distsql__syntax__rql__rule-query__sharding__show-sharding-table-rule.cn.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/rql/rule-query/sharding/show-sharding-table-rule.cn.md,codex_added_561,not_found,not_found,not_found,理由：ユーザー向け SQL 構文と実行結果の説明であり，保守対象コードに対する明示的かつ永続的な規則ではない．,
apache/shardingsphere,apache--shardingsphere/docs__document__content__user-manual__shardingsphere-proxy__distsql__syntax__rql__rule-query__sharding__show-sharding-table-rule.en.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/rql/rule-query/sharding/show-sharding-table-rule.en.md,codex_added_561,not_found,not_found,not_found,理由：ユーザー向け SQL 構文と実行結果の説明であり，保守対象コードに対する明示的かつ永続的な規則ではない．,
apache/shardingsphere,apache--shardingsphere/docs__document__content__user-manual__shardingsphere-proxy__distsql__syntax__rql__rule-query__sharding__show-sharding-table-rules-used-algorithm.cn.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/rql/rule-query/sharding/show-sharding-table-rules-used-algorithm.cn.md,codex_added_561,not_found,not_found,not_found,理由：SQL 構文の使用方法と実行時の戻り値を説明する文書であり，保守対象コードの内容や構造を規定していない．,
apache/shardingsphere,apache--shardingsphere/docs__document__content__user-manual__shardingsphere-proxy__distsql__syntax__rql__rule-query__sharding__show-sharding-table-rules-used-algorithm.en.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/rql/rule-query/sharding/show-sharding-table-rules-used-algorithm.en.md,codex_added_561,not_found,not_found,not_found,理由：SQL 構文の使用方法と実行時の戻り値を説明する文書であり，保守対象コードの内容や構造を規定していない．,
apache/shardingsphere,apache--shardingsphere/docs__document__content__user-manual__shardingsphere-proxy__distsql__syntax__rql__rule-query__sharding__show-sharding-table-rules-used-auditor.cn.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/rql/rule-query/sharding/show-sharding-table-rules-used-auditor.cn.md,codex_added_561,not_found,not_found,not_found,理由：ユーザー向けSQL構文と実行時挙動の説明であり，保守対象のソースコードやテストコードに対する永続的な規則ではない．,
apache/shardingsphere,apache--shardingsphere/docs__document__content__user-manual__shardingsphere-proxy__distsql__syntax__rql__rule-query__sharding__show-sharding-table-rules-used-auditor.en.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/rql/rule-query/sharding/show-sharding-table-rules-used-auditor.en.md,codex_added_561,not_found,not_found,not_found,理由：ユーザー向けSQL構文と実行時挙動の説明であり，保守対象のソースコードやテストコードに対する永続的な規則ではない．,
apache/shardingsphere,apache--shardingsphere/docs__document__content__user-manual__shardingsphere-proxy__distsql__syntax__rql__rule-query__sharding__show-sharding-table-rules-used-key-generator.cn.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/rql/rule-query/sharding/show-sharding-table-rules-used-key-generator.cn.md,codex_added_561,not_found,not_found,not_found,理由：ユーザー向けSQL構文と実行時挙動の説明であり，保守対象のソースコードやテストコードに対する永続的な規則ではない．,
apache/shardingsphere,apache--shardingsphere/docs__document__content__user-manual__shardingsphere-proxy__distsql__syntax__rql__rule-query__sharding__show-sharding-table-rules-used-key-generator.en.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/rql/rule-query/sharding/show-sharding-table-rules-used-key-generator.en.md,codex_added_561,not_found,not_found,not_found,理由：ユーザー向けSQL構文と実行時挙動の説明であり，保守対象のソースコードやテストコードに対する永続的な規則ではない．,
apache/shardingsphere,apache--shardingsphere/docs__document__content__user-manual__shardingsphere-proxy__distsql__syntax__rql__storage-unit-query__show-rules-used-storage-unit.cn.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/rql/storage-unit-query/show-rules-used-storage-unit.cn.md,codex_added_561,not_found,not_found,not_found,理由：ユーザー向けSQL構文と実行時挙動の説明であり，保守対象のソースコードやテストコードに対する永続的な規則ではない．,
apache/shardingsphere,apache--shardingsphere/docs__document__content__user-manual__shardingsphere-proxy__distsql__syntax__rql__storage-unit-query__show-rules-used-storage-unit.en.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/docs/document/content/user-manual/shardingsphere-proxy/distsql/syntax/rql/storage-unit-query/show-rules-used-storage-unit.en.md,codex_added_561,not_found,not_found,not_found,理由：ユーザー向けSQL構文と実行時挙動の説明であり，保守対象のソースコードやテストコードに対する永続的な規則ではない．,
apache/shardingsphere,apache--shardingsphere/docs__document__content__user-manual__shardingsphere-proxy__distsql__usage__encrypt-rule.cn.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/docs/document/content/user-manual/shardingsphere-proxy/distsql/usage/encrypt-rule.cn.md,codex_added_561,not_found,not_found,not_found,理由：暗号化ルールを操作するSQL使用例のみであり，自然言語による保守対象コードへの永続的な規則がない．,
apache/shardingsphere,apache--shardingsphere/docs__document__content__user-manual__shardingsphere-proxy__distsql__usage__encrypt-rule.en.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/docs/document/content/user-manual/shardingsphere-proxy/distsql/usage/encrypt-rule.en.md,codex_added_561,not_found,not_found,not_found,理由：暗号化ルールを操作するSQL使用例のみであり，自然言語による保守対象コードへの永続的な規則がない．,
apache/shardingsphere,apache--shardingsphere/docs__document__content__user-manual__shardingsphere-proxy__distsql__usage__mask-rule.cn.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/docs/document/content/user-manual/shardingsphere-proxy/distsql/usage/mask-rule.cn.md,codex_added_561,not_found,not_found,not_found,理由：マスキングルールを操作するSQL使用例のみであり，自然言語による保守対象コードへの永続的な規則がない．,
apache/shardingsphere,apache--shardingsphere/docs__document__content__user-manual__shardingsphere-proxy__distsql__usage__mask-rule.en.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/docs/document/content/user-manual/shardingsphere-proxy/distsql/usage/mask-rule.en.md,codex_added_561,not_found,not_found,not_found,理由：マスキングルールを操作するSQL使用例のみであり，自然言語による保守対象コードへの永続的な規則がない．,
apache/shardingsphere,apache--shardingsphere/docs__document__content__user-manual__shardingsphere-proxy__distsql__usage__readwrite-splitting-rule.cn.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/docs/document/content/user-manual/shardingsphere-proxy/distsql/usage/readwrite-splitting-rule.cn.md,codex_added_561,not_found,not_found,not_found,理由：読み書き分離ルールを操作するSQL使用例のみであり，自然言語による保守対象コードへの永続的な規則がない．,
apache/shardingsphere,apache--shardingsphere/docs__document__content__user-manual__shardingsphere-proxy__distsql__usage__readwrite-splitting-rule.en.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/docs/document/content/user-manual/shardingsphere-proxy/distsql/usage/readwrite-splitting-rule.en.md,codex_added_561,not_found,not_found,not_found,理由：読み書き分離ルールを操作するSQL使用例のみであり，自然言語による保守対象コードへの永続的な規則がない．,
apache/shardingsphere,apache--shardingsphere/docs__document__content__user-manual__shardingsphere-proxy__distsql__usage__shadow-rule.cn.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/docs/document/content/user-manual/shardingsphere-proxy/distsql/usage/shadow-rule.cn.md,codex_added_561,not_found,not_found,not_found,理由：DistSQLの操作例であり，保守対象のソースコードやテストコードに対する永続的な規則ではないため．,
apache/shardingsphere,apache--shardingsphere/docs__document__content__user-manual__shardingsphere-proxy__distsql__usage__shadow-rule.en.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/docs/document/content/user-manual/shardingsphere-proxy/distsql/usage/shadow-rule.en.md,codex_added_561,not_found,not_found,not_found,理由：DistSQLの操作例であり，保守対象のソースコードやテストコードに対する永続的な規則ではないため．,
apache/shardingsphere,apache--shardingsphere/docs__document__content__user-manual__shardingsphere-proxy__distsql__usage__sharding-rule.cn.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/docs/document/content/user-manual/shardingsphere-proxy/distsql/usage/sharding-rule.cn.md,codex_added_561,not_found,not_found,not_found,理由：DistSQLとテーブル操作の例であり，保守対象コードに対する永続的な規則ではないため．,
apache/shardingsphere,apache--shardingsphere/docs__document__content__user-manual__shardingsphere-proxy__distsql__usage__sharding-rule.en.md,https://github.com/apache/shardingsphere/blob/ba53784e1721b9582ed00713797c9074b69c33a6/docs/document/content/user-manual/shardingsphere-proxy/distsql/usage/sharding-rule.en.md,codex_added_561,not_found,not_found,not_found,理由：DistSQLとテーブル操作の例であり，保守対象コードに対する永続的な規則ではないため．,
